index,sid,text,polarity,file,label,domain_confidence,domain
649,-,فقط لحظه شماری میکنم تا دیجی کالا این محصول را بیاره تا من سریع بخرمش با تشکر از سایت بسیار خوب دیجی کالا,1,data/extra/HTC Butterfly.xml,1,0.9987422823905945,0
6987,-,روشنایی صفحه نمایش نیز عالیست.,2,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,1,0.9977818031329662,1
6837,-,یک دوربین ۸ مگاپیکسلی با سنسور بسیار پیشرفتهBackside Illuminated CMOS و دیافراگم f/۲٫۴ که همانند دوربین آیفون ۴S عملکرد بسیار خوبی دارد.,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9985997411422431,1
774,-,واقعا بی نظیره، من اگر بازم بخواهم دوباره هارد اکسترنال بگیرم انتخابم همین مارک و مدل هست، واقعا سرعت بالا آمدنش عالیه مثل فلش مموری، امنیتش که خیلی برام مهم بود یکی دیگر از مزیتاشه با یک پسورد مطمئن تمام اطلاعات شما حفظ میشه و در کل الان ۶ ماهه که گرفتم و ازش راضی هستم ممنون از سایت خوب دیجی کالا,2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml,1,0.9914563298225403,0
6392,-,• صفحه نمایشصفحه نمایش ۴ اینچی به کار رفته در این گوشی با فناوری نور پس زمینه LED-Backlit که از تکنولوژی Bravia سونی بهره برده است، کنتراست رنگ بسیار خوب و رنگ‌های بسیار زنده‌ای را تولید می‌نماید.,2,data/extra/Sony Xperia Neo L.xml,1,0.9986274065449834,1
7207,-,این دوربین مجهز به لنز ۲۹-۸۷ میلی متر با توانایی زوم ۳ برابر می‌باشد.,1,data/extra/Nikon Coolpix S30.xml,1,0.9989728939253837,1
2466,-,NFC - ۴G - DLNA - DualCore - SuperAMOLED - البته با قیمت نسبتا مناسب.,1,data/extra/Samsung I8190 Galaxy S III Mini.xml,1,0.994433082640171,1
0,gr-8-1,با سلام من این کنسول رو از دیجی کالا گرفتم فقط قبل از هر چیزی بگم فقط و فقط از دیجی کالا این کنسول رو بگیرید اطمینان داشته باشید بهترین انتخاب رو کردید.,1,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml,1,0.9992040991783142,0
4015,-,ویدئو پلیر این تبلت نیز از ظاهر بسیار خوبی برخوردار است ولی متاسفانه این تبلت، همانند اکثر تبلت هایی که از پردازنده Tegra ۲ استفاده میکنند، نمیتواند ویدئوهای Full HD را روان پخش کند.,-1,data/extra/Sony S - 16GB_Hosseini.xml,0,0.9976325945463032,1
6937,-,دید در زوایای مختلف خوب و در زیر تابش مستقیم نور آفتاب نیز عملکرد بسیار مناسب ارزیابی می‌گردد.,2,data/extra/Sony Xperia Tipo.xml,1,0.9984165532514453,1
2534,-,با اینکه تغییراتی انقلابی در HX۲۰۰v نسبت به مدل پیشین ایجاد نشده، و فقط شاهد بهبودهایی نسبتا مختصر هستیم، ولی باز هم؛ این بهترین بودن را به HX۲۰۰v هم می‌توانیم نسبت دهیم.,1,data/extra/Sony Cyber-Shot DSC-HX200V_Hosseini.xml,1,0.9928236175328493,1
8123,-,حتی می‌توانید مقصد را هم مشخص کنید و از برنامه بخواهید که مسیر را به شما نشان دهد!,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9983072358882055,1
1194,-,تصویرش عالیه,2,data/extra/Samsung Plasma PS51E4950_Hosseini.xml,1,0.9990147352218628,0
7175,-,آنتی‌ویروس پاندا ۲۰۱۳، ساده‌ترین، سبک‌ترین و هوشمندترین نرم‌افزار امنیتی برای رایانه‌های خانگی و شخصی به حساب می‌آید.,2,data/extra/Panda Antivirus Pro 2013_Hosseini.xml,1,0.995650758035481,1
2,cr-7-3,این لپتاپ از طراحی و ارگنومی بسیار خوبی برخوردار هست!,2,data/main/HP_ProBook_4540s-A.xml,1,0.9941341779194772,1
1072,-,ZS۶ از هر نظر یک کامپکت کاملا معمولی است.,-1,data/extra/Casio Exilim EX-ZS6_Hosseini.xml,0,0.9942951858974993,1
16,rev-17,در سمت راست تبلت، کلید پاور و کلیدهای کم و زیاد کردن صدا قرار دارند که به زیبایی بر روی لبه تبلت قرار گرفته‌اند و به همین دلیل وقتی تبلت را در حالت افقی قرار میدهید، امکان فشار دادن این کلیدها بطور تصادفی وجود نداد.,1,data/main/Sony S - 16GB.xml,1,0.9985584380337968,1
10629,-,من که واقعا راضیم و باید بگم که توی تولیدات سال ۲۰۱۲ به بعدش هیچ کدوم از این مشکلاتی که دوستان گفتن رو نداره، ورژن نرم افزار اندروید گوشی منکه ۲٫۳.۴ هست و اصلا مشکلات اینجوری رو ندیدم!,1,data/extra/Sony Ericsson Xperia Mini.xml,1,0.9963027238845825,0
34,rev-35,فقط مقداری خطای رنگی بنفش در مناطق پر کنتراست و گوشه‌های تصویر مشاهده می‌شود.,-1,data/main/(Canon IXUS 240 HS (PowerShot ELPH 320 HS.xml,0,0.9959277976304293,1
10,rev-11,گوشی Motorola Razr M با وجود ابعاد بسیار کوچک‌تر یعنی ۶۱×۱۲۲ میلی متر، صفحه نمایشی با اندازه یکسان با این گوشی دارد، و این نکته ایست که باعث میگردد به این نتیجه برسیم که HTC در طراحی این گوشی، یک عقب گرد داشته است، حتی به نسبت گوشی سه سال پیش خود یعنی HD۲.,-1,data/main/HTC Windows Phone 8X.xml,0,0.998245120048523,1
7388,-,گرافیک فوق العاده به همراه دوربین فوق العاده این گوشی با کیفیت ۸ مگاپیکسل و فیلمبرداری فول اچ دی دیگر نیازی به دوربین عکاسی و فیلمبرداری نخواهید داشت.,2,data/extra/Apple iPhone 4S-32GB.xml,1,0.9980616235407069,1
10300,-,من قبلا چند مدل کانن داشتم ولی نیکون یه چیز دیگه است.,1,data/extra/Nikon Coolpix P510.xml,1,0.9970880150794983,0
3704,-,واقعا که گوشیه بی نقصیه.,2,data/extra/HTC One X Plus - 64GB.xml,1,0.999214768409729,0
12131,-,مجید جان از لحاظ cpu هم این گوشی از ۴x hd قوی تره.,1,data/extra/Sony Xperia V.xml,1,0.996342345373705,1
0,gr-11-1,"من این گوشی رو از زمان ارائه به ایران خریدم دوربینش از ۸ hd هم بهتره و واقعا رابط کاربری روانی داره و تمامی بازی‌ها و برنامه‌های دیتا دار تا ۱گیگ رو ساپورت میکنه و کلا خیلی خوش‌دست و مقرون به‌صرفه است ولی مشکلی که داره این است که نه محافظ صفحه داره نه محافظ ژله‌ای درست ضد خش است ولی حتما روزی خش می‌افته صداش متوسطه فلاشش همانند اس۲ است و شاید بهتر
توصیه میکنم بودجه کمی داشتید حتما بخرید",1,data/main/Huawei Ascend Y300.xml,1,0.9950295090675354,0
4138,-,گوشی خوبیه تو این قیمت بهترینه,2,data/extra/HTC Desire C.xml,1,0.9994768500328064,0
14,cr-7-15,اما یادتون باشه که همیشه یه بهترینی بهتر از بهترین هست اما تو این رنج قیمت اینی که روبروتونه بهترینه!,2,data/main/HP_ProBook_4540s-A.xml,1,0.9994001388549805,0
23,rev-24,به جز کلیدهای Enter، Space و کلید Shift سمت راستی، بقیه کلیدها ابعاد استانداردی دارند و در کل کیبورد G۵۸۰ یک تجربه تایپ کردن بسیار راحت و لذت بخش را در اختیار کاربران خود قرار می‌دهد.,1,data/main/IBM Lenovo Essential G580-J.xml,1,0.9969361578114331,1
2,gr-22-3,اما خیلی راحت اگه گوشی موبایلتون hotspote داشته باشه، مثل آب خوردن می‌تونین gprs و edge رو روی تبلت تون داشته باشین.,1,data/main/Asus Transformer Pad Infinity TF700T 64GB + Dock.xml,1,0.9900429248809814,0
506,-,فوق العادس,1,data/extra/HTC Butterfly.xml,1,0.9992720484733582,0
10130,-,عکس‌ها تا‌ایزو ۱۶۰۰ نویز ندارند و در‌ایزو ۳۲۰۰ مقدار خیلی کمی مشاهده می‌شود.,1,data/extra/(Canon EOS 600D (Kiss X5 - Rebel T3i.xml,1,0.9909684360027313,1
7925,-,حدود۱ماهه برا خانومم خریدمش-گوشی خوبیه ولی کیفیت صفحه‌نمایشش خیلی خوب نیست حافظه داخلی کمه ولی سرعت گوشی قابل‌قبوله در ضمن تاچش هم خیلی حساس نیست و روان کار نمیکنه اما کیفیت عکساش عالیه راحت وباکیفیت میشه چاپش کردوصداش هم که دیگه معرکست برا کسایی که به موسیقی خیلی علاقه دارن توصیه میشه.,1,data/extra/Sony Ericsson Live With Walkman.xml,1,0.9991288781166077,0
10395,-,من همینو میخرم..,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,1,0.9982953667640686,0
4773,-,همچنین، این گوشی قابلیت پشتیبانی از Wi-Fi، GPRS و Edge را داراست که به کاربر امکان مرورگری اینترنت را نیز می‌دهد.,1,data/extra/Nokia Asha 309.xml,1,0.9991317939711735,1
0,gr-21-1,خیلی عالیه!,2,data/main/Samsung Galaxy Young S6312.xml,1,0.999231219291687,0
13133,-,جمع بندی صفحه نمایش با کیفیت، شفاف و روشن Infinity آن را به یک جانشین عالی برای Transformer Prime تبدیل کرده است.,2,data/extra/Asus Transformer Pad Infinity TF700T 64GB + Dock_Hosseini.xml,1,0.9952435502782464,1
4731,-,به ایزوهای بالاتر از این که بروید بر میزان نویز، کاهش غلظت رنگ‌ها و میزان از بین رفتن جزئیات افزون می‌گردد.,-1,data/extra/Canon Powershot SX50 HS.xml,0,0.9984990186057985,1
10060,-,برای مثال فیلتر Soft Focus منجر به خفیف شدن هرگونه رفلکس و بازتاب نور در عکس می‌شود و اثر دراماتیکی به آن می‌دهد.,1,data/extra/(Canon EOS 600D (Kiss X5 - Rebel T3i.xml,1,0.9979806749615818,1
0,cr-4-1,بالاخره سونی تصمیم گرفت در جشن ۲۵ سالگی دوربین‌های هندی کم خود یکی از بهترین محصولات ساخته شده خود را وارد بازار کند یعنی دوربین SONY NEX VG۱۰ دوربینی که مخصوص خلق شاهکارهای سینمایی می‌باشد و در سپتامبر امسال با قیمت ۲۰۰۰ به بازار جهانی عرضه می‌شود.,1,data/main/Sony NEX-VG10.xml,1,0.9981662691570818,1
6688,-,تک تک هستش,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.998915433883667,0
0,gr-12-1,"سلام من یک ماهی میشه که این دوربین رو خریدم کارایی بالایی در برابر قیمتش داره 
کیفیت عکساش فوق العاده است سونی واقعا سنگ تموم گذاشته.",2,data/main/Sony Cyber-Shot DSC-HX10V.xml,1,0.9939285516738892,0
9344,-,من میخواستم از پشتیبانی و تعهد کاری دیجی کالا تشکر کنم من وقتی این تبلت رو خریدم، دکمه روشن خاموش کردن اون یکم گیر داشت و وقتی با پشتیبانی دیجی کالا تماس گرفتم پیکشون رو فرستادن تا دستگاه رو پس بفرستم.,1,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,1,0.9990695118904114,0
1829,-,• کیبورد و تاچ پدکیبوردی که سامسونگ بر روی این لپ‌تاپ‌ها قرار داده است واقعا با کیفیت است.,2,data/extra/Samsung NP300E5X-A0A.xml,1,0.9985623658867553,1
9814,-,سلام من این دوربین رو تازه خریدم ولی خیلی بررسی کردم توی این حدود قیمت عالیه,1,data/extra/Sony Cyber-Shot DSC-HX30V.xml,1,0.9994102716445923,0
21,rev-22,برای توصیف نمایشگر ۴٫۳ اینچی Galaxy S II از هیچ کلمه‌ای کمتر از شگفت انگیز نمی‌توانیم استفاده کنیم.,1,data/main/Samsung Galaxy S II Plus I9105 - 8GB.xml,1,0.9942172453738749,1
6613,-,به نظرم لومیا ۹۲۰ از این خیلی سرتره,-2,data/extra/Apple iPhone 5 - 64GB.xml,0,0.9947463870048523,0
1,gr-32-2,"پر سرعت
",1,data/main/Western Digital Portable My Passport - 1TB.xml,1,0.998370349407196,0
